,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
245,7907423,K00899.02,Kepler-249 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.9990000000000001,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.306551643,6.4e-06,-6.4e-06,134.37211000000002,0.00159,-0.00159,2454967.372,0.00159,-0.00159,0.0,,,,,,0.001,0.43,-0.001,1.8177,0.0485,-0.0485,,,,509.0,15.6,-15.6,0.020275,0.000698,-0.00044,4.9442,0.09823,-1.8586599999999998,LS+MCMC,0.91,0.1,-0.13,0.0331,,,90.0,,,554.0,,,22.19,7.37,-7.57,14.19,0.282,-0.282,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,6.330976000000001,30.518121999999998,37.8,3,398.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.7114,Mandel and Agol (2002 ApJ 580 171),,,007/007907/007907423/dv/kplr007907423-20160209194854_dvr.pdf,007/007907/007907423/dv/kplr007907423-002-20160209194854_dvs.pdf,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.0,0.15,-0.15,0.41100000000000003,0.045,-0.06,0.44,0.040999999999999995,-0.076,,,,q1_q17_dr25_stellar,296.98505,43.65852,15.234000000000002,16.847,15.445,14.543,14.057,12.835999999999999,12.15,11.966,0.165,19.7990238,8.900000000000001e-06,43.658485,9.8e-05,0.77,0.35,-0.13,0.35,-0.00016,0.00018,0.00014,0.00018,0.08800000000000001,0.08900000000000001,-0.11,0.15,0.14,0.13,0.73,0.11,0.16,0.11,0.75,0.11
246,7907423,K00899.03,Kepler-249 d,CONFIRMED,Done,8/16/18,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,15.36845737,4.07e-05,-4.07e-05,147.38965,0.00229,-0.00229,2454980.39,0.00229,-0.00229,0.0,,,,,,0.115,0.32,-0.115,2.4714,0.069,-0.069,,,,756.0,26.4,-26.4,0.02471,0.000906,-0.0006,9.068539999999999,0.4398,-3.46872,LS+MCMC,1.11,0.12,-0.16,0.0922,,,89.86,,,332.0,,,2.86,0.95,-0.98,48.38,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,6.217123,24.263742,30.9,3,82.0,3.0,q1_q17_dr25_tce,1.11111e+31,0.7809999999999999,Mandel and Agol (2002 ApJ 580 171),,,007/007907/007907423/dv/kplr007907423-20160209194854_dvr.pdf,007/007907/007907423/dv/kplr007907423-003-20160209194854_dvs.pdf,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.0,0.15,-0.15,0.41100000000000003,0.045,-0.06,0.44,0.040999999999999995,-0.076,,,,q1_q17_dr25_stellar,296.98505,43.65852,15.234000000000002,16.847,15.445,14.543,14.057,12.835999999999999,12.15,11.966,0.002,19.799001,1.1e-05,43.65837,0.00011999999999999999,-0.1,0.42,-0.56,0.42,0.00042,0.00033,0.00055,0.00033,-0.18,0.26,0.25,0.24,0.31,0.2,0.4,0.29,0.51,0.25,0.65,0.31
305,9388479,K00936.01,Kepler-732 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.953,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,9.467821473999999,6.13e-06,-6.13e-06,178.415842,0.000517,-0.000517,2455011.4159999997,0.000517,-0.000517,0.0,,,,,,0.081,0.261,-0.081,2.4327,0.0221,-0.0221,,,,2240.0,19.8,-19.8,0.042684,0.000655,-0.000317,6.23401,0.149,-1.23339,LS+MCMC,2.13,0.19,-0.25,0.0691,,,89.85,,,407.0,,,6.47,1.81,-1.94,30.913,0.7390000000000001,-0.7390000000000001,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3258,0.4047,q1_q17_dr25_koi,17.655739999999998,110.05442,124.7,2,145.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.0813,Mandel and Agol (2002 ApJ 580 171),,,009/009388/009388479/dv/kplr009388479-20160209194854_dvr.pdf,009/009388/009388479/dv/kplr009388479-001-20160209194854_dvs.pdf,3582.0,71.0,-89.0,4.8069999999999995,0.05,-0.045,0.18,0.15,-0.15,0.45799999999999996,0.04,-0.055,0.491,0.034,-0.063,,,,q1_q17_dr25_stellar,283.73203,45.958771,15.073,16.712,15.31,14.370999999999999,13.89,12.595999999999998,11.952,11.720999999999998,0.455,18.9154502,2.5e-06,45.958546999999996,2.6000000000000002e-05,-0.667,0.09300000000000001,-0.804,0.094,-0.00011999999999999999,0.00023999999999999998,-0.00011999999999999999,0.00027,0.065,0.096,0.05,0.11,0.085,0.08900000000000001,-0.58,0.1,-0.616,0.096,0.848,0.099
306,9388479,K00936.02,Kepler-732 c,CONFIRMED,Done,8/16/18,CANDIDATE,0.7040000000000001,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,0.8930409690000001,4.61e-07,-4.61e-07,134.54034199999998,0.00041799999999999997,-0.00041799999999999997,2454967.54,0.00041799999999999997,-0.00041799999999999997,0.0,,,,,,0.009000000000000001,0.39799999999999996,-0.009000000000000001,1.0981,0.0159,-0.0159,,,,742.0,10.2,-10.2,0.024717,0.0006,-0.00027400000000000005,6.2,0.18736,-1.6758,LS+MCMC,1.24,0.1,-0.15,0.0143,,,89.92,,,893.0,,,151.14,42.14,-45.33,6.394,0.193,-0.193,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3258,0.4047,q1_q17_dr25_koi,6.143368700000001,45.230915,87.8,2,1452.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.5878,Mandel and Agol (2002 ApJ 580 171),,,009/009388/009388479/dv/kplr009388479-20160209194854_dvr.pdf,009/009388/009388479/dv/kplr009388479-002-20160209194854_dvs.pdf,3582.0,71.0,-89.0,4.8069999999999995,0.05,-0.045,0.18,0.15,-0.15,0.45799999999999996,0.04,-0.055,0.491,0.034,-0.063,,,,q1_q17_dr25_stellar,283.73203,45.958771,15.073,16.712,15.31,14.370999999999999,13.89,12.595999999999998,11.952,11.720999999999998,0.0,18.91545,5e-06,45.95865,5.2000000000000004e-05,-0.67,0.19,-0.43,0.19,-2.9999999999999997e-05,0.0001,-0.00022999999999999998,0.00011,-0.023,0.08,-0.05,0.1,0.055,0.1,-0.65,0.09,-0.7140000000000001,0.095,0.966,0.09300000000000001
369,11192141,K00977.01,,FALSE POSITIVE,Done,8/16/18,FALSE POSITIVE,1.0,0,1,0,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_SATURATED,1.353771892,3.75e-06,-3.75e-06,261.43662,0.002,-0.002,2455094.437,0.002,-0.002,0.0,,,,,,1.203,0.56,-0.13699999999999998,7.0120000000000005,0.212,-0.212,,,,1350.0,23.3,-23.3,0.250431,0.55,-0.127,0.02376,0.04192,-0.00584,LS+MCMC,430.99,136.0,-48.6,0.0234,,,24.35,,,4903.0,,,136609.48,117403.45,-34984.84,1.32,0.5820000000000001,-0.5820000000000001,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0445,0.7329,q1_q17_dr25_koi,4.587592,37.930855,76.7,1,996.0,1.0,q1_q17_dr25_tce,1.11111e+31,1.0,Mandel and Agol (2002 ApJ 580 171),,,011/011192/011192141/dv/kplr011192141-20160209194854_dvr.pdf,011/011192/011192141/dv/kplr011192141-001-20160209194854_dvs.pdf,4283.0,77.0,-60.0,2.012,0.11199999999999999,-0.13699999999999998,0.0,0.15,-0.15,15.76,4.978,-1.778,0.9309999999999999,0.409,-0.022000000000000002,,,,q1_q17_dr25_stellar,292.71963999999997,48.852016,10.523,11.833,10.782,,,8.302,7.63,7.465,0.0,19.5146182,2.3e-06,48.852218,2.8999999999999997e-05,-0.83,0.08,0.72,0.1,0.000105,1.2e-05,-8.3e-05,1.4999999999999999e-05,0.71,0.64,3.18,0.62,3.26,0.52,1.06,0.59,2.67,0.59,2.87,0.48
431,4061149,K01201.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.757584622,6.94e-06,-6.94e-06,133.05017,0.00209,-0.00209,2454966.05,0.00209,-0.00209,0.0,,,,,,0.09300000000000001,0.35200000000000004,-0.09300000000000001,0.9267,0.0793,-0.0793,,,,563.0,37.0,-37.0,0.021901,0.0006259999999999999,-0.00132,30.83073,36.09737,-14.549779999999998,LS+MCMC,1.01,0.11,-0.13,0.0296,,,89.77,,,615.0,,,33.79,10.93,-10.56,23.14,9.0,-9.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.426,0.2631,q1_q17_dr25_koi,3.8556795,16.614893,19.6,1,490.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.6305,Mandel and Agol (2002 ApJ 580 171),,,004/004061/004061149/dv/kplr004061149-20160209194854_dvr.pdf,004/004061/004061149/dv/kplr004061149-001-20160209194854_dvs.pdf,3683.0,73.0,-88.0,4.84,0.05,-0.055,-0.22,0.15,-0.15,0.424,0.045,-0.055,0.45399999999999996,0.037000000000000005,-0.064,,,,q1_q17_dr25_stellar,292.57703,39.12088,15.597000000000001,17.076,15.742,14.962,14.561,13.409,12.758,12.610999999999999,0.045,19.505129999999998,1.4999999999999999e-05,39.12097,0.00015,-0.24,0.64,0.33,0.54,-0.00022999999999999998,0.00033999999999999997,-0.00035,0.0003,0.7,0.33,-0.12,0.32,0.71,0.3,0.24,0.31,-0.32,0.32,0.4,0.32
515,8346392,K01141.01,Kepler-777 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.72812616,2.08e-05,-2.08e-05,135.18066000000002,0.00296,-0.00296,2454968.181,0.00296,-0.00296,0.0,,,,,,0.22,0.233,-0.22,2.0295,0.0874,-0.0874,,,,643.0,35.2,-35.2,0.023129,0.000892,-0.0008789999999999999,5.77301,0.72873,-2.25257,LS+MCMC,1.38,0.09,-0.08,0.0519,,,89.42,,,569.0,,,24.74,5.35,-4.58,21.55,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2238,0.5081,q1_q17_dr25_koi,3.8987834,17.514835,20.8,1,236.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.6263,Mandel and Agol (2002 ApJ 580 171),,,008/008346/008346392/dv/kplr008346392-20160209194854_dvr.pdf,008/008346/008346392/dv/kplr008346392-001-20160209194854_dvs.pdf,3968.0,79.0,-79.0,4.7139999999999995,0.03,-0.03,-0.14,0.15,-0.15,0.5479999999999999,0.033,-0.033,0.5670000000000001,0.027999999999999997,-0.038,,,,q1_q17_dr25_stellar,282.72406,44.346470000000004,15.95,17.257,15.969000000000001,15.39,15.042,13.875,13.209000000000001,13.046,0.895,18.848266,1.8e-05,44.34653,0.0002,-0.17,0.68,0.22,0.73,0.00016,0.00045999999999999996,4e-05,0.0005,0.34,0.19,-0.16,0.23,0.37,0.22,0.46,0.18,0.05,0.17,0.46,0.18
531,10166274,K01078.01,Kepler-267 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.353732008,4e-06,-4e-06,134.869597,0.0009449999999999999,-0.0009449999999999999,2454967.87,0.0009449999999999999,-0.0009449999999999999,0.0,,,,,,0.051,0.363,-0.051,1.4598,0.0346,-0.0346,,,,1260.0,30.9,-30.9,0.032813,0.000791,-0.000496,9.9961,0.22018000000000001,-3.5809900000000003,LS+MCMC,1.65,0.12,-0.19,0.034,,,89.84,,,615.0,,,33.76,8.53,-9.54,18.114,0.39899999999999997,-0.39899999999999997,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,7.756464500000001,38.8198,47.8,3,320.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.5198,Mandel and Agol (2002 ApJ 580 171),,,010/010166/010166274/dv/kplr010166274-20160209194854_dvr.pdf,010/010166/010166274/dv/kplr010166274-001-20160209194854_dvs.pdf,3789.0,75.0,-82.0,4.781000000000001,0.063,-0.031,-0.34,0.15,-0.15,0.46,0.035,-0.053,0.467,0.038,-0.046,,,,q1_q17_dr25_stellar,299.83041000000003,47.157459,15.437999999999999,16.820999999999998,15.494000000000002,14.845999999999998,14.485,13.334000000000001,12.675,12.485,0.531,19.988716500000002,9e-06,47.157659,9.4e-05,0.85,0.33,0.72,0.34,-4e-05,0.00042,-0.00026000000000000003,0.00044,-0.03,0.11,0.08,0.14,0.08,0.15,0.37,0.11,0.44,0.13,0.57,0.11
532,10166274,K01078.02,Kepler-267 c,CONFIRMED,Done,8/16/18,CANDIDATE,0.99,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.877446032999999,8.89e-06,-8.89e-06,132.08426,0.00107,-0.00107,2454965.0840000003,0.00107,-0.00107,0.0,,,,,,0.79,0.01,-0.555,1.3692,0.0435,-0.0435,,,,1630.0,49.2,-49.2,0.040795,0.00474,-0.00359,7.05457,20.362289999999998,-4.72969,LS+MCMC,2.05,0.16,-0.24,0.0549,,,88.26,,,484.0,,,12.95,3.27,-3.66,26.0,12.5,-12.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,5.0236225,29.299326,39.6,3,149.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.2137,Mandel and Agol (2002 ApJ 580 171),,,010/010166/010166274/dv/kplr010166274-20160209194854_dvr.pdf,010/010166/010166274/dv/kplr010166274-002-20160209194854_dvs.pdf,3789.0,75.0,-82.0,4.781000000000001,0.063,-0.031,-0.34,0.15,-0.15,0.46,0.035,-0.053,0.467,0.038,-0.046,,,,q1_q17_dr25_stellar,299.83041000000003,47.157459,15.437999999999999,16.820999999999998,15.494000000000002,14.845999999999998,14.485,13.334000000000001,12.675,12.485,0.0,19.988738,1.1e-05,47.15735,0.00011999999999999999,1.65,0.41,-0.41,0.42,-0.0012699999999999999,0.00066,0.0014,0.0007099999999999999,0.16,0.13,0.1,0.12,0.19,0.13,0.62,0.13,0.48,0.12,0.78,0.13
533,10166274,K01078.03,Kepler-267 d,CONFIRMED,Done,8/16/18,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,28.46464804,8.809999999999999e-05,-8.809999999999999e-05,158.03986,0.0025399999999999997,-0.0025399999999999997,2454991.04,0.0025399999999999997,-0.0025399999999999997,0.0,,,,,,0.035,0.395,-0.035,2.6657,0.0806,-0.0806,,,,1630.0,60.3,-60.3,0.037174,0.00125,-0.000686,14.11665,0.56663,-5.18992,LS+MCMC,1.87,0.14,-0.22,0.1415,,,89.98,,,301.0,,,1.95,0.49,-0.55,84.56,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,6.3114156999999995,22.192923,28.9,3,36.0,3.0,q1_q17_dr25_tce,1.11111e+31,0.9699,Mandel and Agol (2002 ApJ 580 171),,,010/010166/010166274/dv/kplr010166274-20160209194854_dvr.pdf,010/010166/010166274/dv/kplr010166274-003-20160209194854_dvs.pdf,3789.0,75.0,-82.0,4.781000000000001,0.063,-0.031,-0.34,0.15,-0.15,0.46,0.035,-0.053,0.467,0.038,-0.046,,,,q1_q17_dr25_stellar,299.83041000000003,47.157459,15.437999999999999,16.820999999999998,15.494000000000002,14.845999999999998,14.485,13.334000000000001,12.675,12.485,0.07,19.988717,1.4999999999999999e-05,47.15741,0.00016,0.88,0.54,-0.19,0.56,-9e-05,0.00091,0.00112,0.00098,0.13,0.19,-0.5,0.19,0.51,0.19,0.55,0.2,-0.12,0.2,0.57,0.2
538,8351704,K01146.01,Kepler-779 A b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.09712124,2.6000000000000002e-05,-2.6000000000000002e-05,136.34514,0.00279,-0.00279,2454969.345,0.00279,-0.00279,0.0,,,,,,0.05,0.369,-0.05,2.1059,0.09,-0.09,,,,370.0,23.3,-23.3,0.017457,0.000782,-0.0006490000000000001,6.73172,0.63135,-2.54854,LS+MCMC,0.74,0.09,-0.11,0.0533,,,89.89,,,425.0,,,7.73,2.78,-2.57,26.17,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,q1_q17_dr25_koi,3.4349446000000006,14.411311999999999,18.3,1,193.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.6972,Mandel and Agol (2002 ApJ 580 171),,,008/008351/008351704/dv/kplr008351704-20160209194854_dvr.pdf,008/008351/008351704/dv/kplr008351704-001-20160209194854_dvs.pdf,3569.0,71.0,-78.0,4.861000000000001,0.066,-0.044000000000000004,-0.16,0.15,-0.15,0.389,0.047,-0.057,0.4,0.048,-0.066,,,,q1_q17_dr25_stellar,285.62854,44.31089,15.649000000000001,17.065,15.731,15.043,14.644,13.440999999999999,12.872,12.607999999999999,0.75,19.041902,2.1e-05,44.31081,0.00022999999999999998,0.01,0.8,-0.29,0.82,-0.00016999999999999999,0.00029,0.0,0.0003,0.55,0.48,-0.11,0.47,0.56,0.5,0.49,0.48,-0.39,0.45,0.63,0.5
561,9710326,K00947.01,Kepler-737 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,28.59914031,5.489999999999999e-05,-5.489999999999999e-05,189.92667,0.00157,-0.00157,2455022.9269999997,0.00157,-0.00157,0.0,,,,,,0.009000000000000001,0.374,-0.009000000000000001,3.6567,0.0556,-0.0556,,,,1590.0,33.9,-33.9,0.036375,0.0008359999999999999,-0.00046399999999999995,5.49136,0.19386,-1.3200100000000001,LS+MCMC,1.83,0.16,-0.21,0.1422,,,89.99,,,298.0,,,1.87,0.52,-0.53,61.92,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,12.458175,45.70763,53.8,1,44.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.2198,Mandel and Agol (2002 ApJ 580 171),,,009/009710/009710326/dv/kplr009710326-20160209194854_dvr.pdf,009/009710/009710326/dv/kplr009710326-001-20160209194854_dvs.pdf,3755.0,75.0,-84.0,4.781000000000001,0.063,-0.031,-0.26,0.15,-0.15,0.461,0.04,-0.053,0.47,0.038,-0.046,,,,q1_q17_dr25_stellar,291.86285,46.42926,15.19,16.649,15.261,14.564,14.11,12.91,12.293,12.097000000000001,0.8690000000000001,19.4575217,6e-06,46.429201,6.500000000000001e-05,-0.04,0.22,-0.21,0.23,-2.9999999999999997e-05,0.00037999999999999997,-0.00011,0.00042,0.13,0.12,-0.06,0.11,0.15,0.11,0.13,0.12,-0.33,0.1,0.35,0.11
576,10118816,K01085.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.71790675,4.49e-05,-4.49e-05,139.15725,0.0046700000000000005,-0.0046700000000000005,2454972.1569999997,0.0046700000000000005,-0.0046700000000000005,0.0,,,,,,0.11199999999999999,0.34700000000000003,-0.11199999999999999,1.84,0.14800000000000002,-0.14800000000000002,,,,307.0,29.2,-29.2,0.016108,0.000997,-0.000822,10.76832,1.15083,-5.553030000000001,LS+MCMC,0.9,0.06,-0.07,0.0621,,,89.8,,,502.0,,,15.01,3.53,-3.2,32.37,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4011,0.2767,q1_q17_dr25_koi,4.2013702,12.748605,12.6,1,180.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.563,Mandel and Agol (2002 ApJ 580 171),,,010/010118/010118816/dv/kplr010118816-20160209194854_dvr.pdf,010/010118/010118816/dv/kplr010118816-001-20160209194854_dvs.pdf,3975.0,71.0,-87.0,4.753,0.031,-0.038,-0.34,0.15,-0.15,0.509,0.037000000000000005,-0.037000000000000005,0.535,0.03,-0.040999999999999995,,,,q1_q17_dr25_stellar,281.05011,47.188148,15.232999999999999,16.590999999999998,15.293,14.651,14.28,13.035,12.384,12.247,0.0,18.736672,2.5e-05,47.187740000000005,0.00026000000000000003,-0.07,0.93,-1.46,0.92,-0.00011999999999999999,0.00033,0.0006799999999999999,0.00033,0.03,0.55,0.23,0.52,0.24,0.56,0.27,0.5,0.44,0.55,0.52,0.64
586,9787239,K00952.01,Kepler-32 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.90127815,7.03e-06,-7.03e-06,171.40673999999999,0.000884,-0.000884,2455004.4069999997,0.000884,-0.000884,0.0,,,,,,0.03,0.28800000000000003,-0.03,2.1979,0.0307,-0.0307,,,,1530.0,28.9,-28.9,0.035599,0.000592,-0.00046100000000000004,5.20598,0.1188,-1.15943,LS+MCMC,1.94,0.13,-0.2,0.051,,,89.92,,,514.0,,,16.54,3.85,-4.36,21.241,0.485,-0.485,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,8.185381,44.165905,56.6,5,176.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.6188,Mandel and Agol (2002 ApJ 580 171),,,009/009787/009787239/dv/kplr009787239-20160209194854_dvr.pdf,009/009787/009787239/dv/kplr009787239-001-20160209194854_dvs.pdf,3731.0,73.0,-83.0,4.75,0.052000000000000005,-0.027999999999999997,-0.02,0.15,-0.15,0.498,0.034,-0.051,0.509,0.036000000000000004,-0.045,,,,q1_q17_dr25_stellar,297.84241000000003,46.574268,15.800999999999998,17.250999999999998,15.913,15.179,14.797,13.616,12.901,12.757,0.0,19.8561603,5.7000000000000005e-06,46.574263,5.7999999999999994e-05,0.01,0.21,-0.02,0.21,-0.00149,0.00036,-1e-05,0.00037999999999999997,0.22,0.2,-0.04,0.19,0.22,0.2,-0.06,0.2,0.25,0.18,0.26,0.19
587,9787239,K00952.02,Kepler-32 c,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.75209691,1.31e-05,-1.31e-05,170.63671000000002,0.00118,-0.00118,2455003.637,0.00118,-0.00118,0.0,,,,,,0.017,0.317,-0.017,2.3742,0.0384,-0.0384,,,,1370.0,32.5,-32.5,0.0337,0.000785,-0.000341,6.09386,0.34379,-1.15266,LS+MCMC,1.83,0.13,-0.19,0.0664,,,89.97,,,451.0,,,9.76,2.27,-2.58,29.11,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,5.2827644,31.796968,44.8,5,121.0,3.0,q1_q17_dr25_tce,1.11111e+31,0.9504,Mandel and Agol (2002 ApJ 580 171),,,009/009787/009787239/dv/kplr009787239-20160209194854_dvr.pdf,009/009787/009787239/dv/kplr009787239-003-20160209194854_dvs.pdf,3731.0,73.0,-83.0,4.75,0.052000000000000005,-0.027999999999999997,-0.02,0.15,-0.15,0.498,0.034,-0.051,0.509,0.036000000000000004,-0.045,,,,q1_q17_dr25_stellar,297.84241000000003,46.574268,15.800999999999998,17.250999999999998,15.913,15.179,14.797,13.616,12.901,12.757,0.027000000000000003,19.856143300000003,8.2e-06,46.574366,8.3e-05,-0.62,0.31,0.35,0.3,-0.00043,0.00045,-0.00049,0.0005,0.34,0.17,0.17,0.17,0.38,0.17,0.14,0.18,0.47,0.16,0.49,0.16
588,9787239,K00952.03,Kepler-32 d,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,22.78078241,3.9500000000000005e-05,-3.9500000000000005e-05,155.20408,0.0013800000000000002,-0.0013800000000000002,2454988.204,0.0013800000000000002,-0.0013800000000000002,0.0,,,,,,0.008,0.28300000000000003,-0.008,3.3002,0.0449,-0.0449,,,,1930.0,42.3,-42.3,0.039958999999999995,0.000779,-0.000366,6.01274,0.25566,-0.98667,LS+MCMC,2.17,0.15,-0.22,0.1256,,,89.99,,,328.0,,,2.73,0.63,-0.72,54.84,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,7.520721400000001,31.423384000000002,46.4,5,47.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.946,Mandel and Agol (2002 ApJ 580 171),,,009/009787/009787239/dv/kplr009787239-20160209194854_dvr.pdf,009/009787/009787239/dv/kplr009787239-002-20160209194854_dvs.pdf,3731.0,73.0,-83.0,4.75,0.052000000000000005,-0.027999999999999997,-0.02,0.15,-0.15,0.498,0.034,-0.051,0.509,0.036000000000000004,-0.045,,,,q1_q17_dr25_stellar,297.84241000000003,46.574268,15.800999999999998,17.250999999999998,15.913,15.179,14.797,13.616,12.901,12.757,0.0,19.856157999999997,7.2999999999999996e-06,46.574199,7.4e-05,-0.08,0.27,-0.25,0.27,-0.00172,0.0006,0.00045,0.00065,0.29,0.12,0.09,0.13,0.31,0.13,0.02,0.1,0.33,0.13,0.33,0.13
